Date,DANE.Year.Day,wildfire,DANE,Year,DANEYear,Day,DANE.Year,DUSMASS25,BCSMASS,DMSSMASS,DUSMASS,OCSMASS,SO2SMASS,SO4SMASS,PBLH,SPEED,pop_density,TLML,excess_all_1,excess_all_2,excess_all_3,excess_all_4,excess_all_5,excess_all_6,excess_all_7,excess_all_8,excess_all_10,excess_all_20,excess_all_30
11/08/2023,76364-2023-223,0,76364,2023,763642023,223,76364-2023,0.23443439,0.202787313,0.038033935,0.70055129,1.174123316,0.241186888,0.127533277,627.3169111,3.920234743,9237.270595,17.90993925,0,0,0,0,0,0,0,1,1,1,1
15/08/2023,76364-2023-227,0,76364,2023,763642023,227,76364-2023,0.169133898,0.351888484,0.006935728,0.539563566,2.861574406,0.246704229,0.300492607,549.2758471,2.578628418,9237.270595,16.39639245,0,0,1,1,1,1,1,1,1,1,1
17/08/2023,76364-2023-229,0,76364,2023,763642023,229,76364-2023,0.208511597,0.3682637,0.020426061,0.604741254,2.852353974,0.269380853,0.392394545,188.6538519,3.45260402,9237.270595,17.83868679,1,1,1,1,1,1,1,1,1,1,1
20/08/2023,76364-2023-232,0,76364,2023,763642023,232,76364-2023,0.231415298,0.326460939,0.020989674,0.75379552,2.574010368,0.231751167,0.332657948,504.7357033,4.434725001,9237.270595,17.82892899,0,0,0,0,1,1,1,1,1,1,1
21/08/2023,76364-2023-233,0,76364,2023,763642023,233,76364-2023,0.318871189,0.343254654,0.048137576,1.12961381,2.650349268,0.291284234,0.475213149,159.9206359,4.38537284,9237.270595,18.16350831,0,1,1,1,1,1,1,1,1,1,1
22/08/2023,76364-2023-234,0,76364,2023,763642023,234,76364-2023,0.779852101,0.359961001,0.004212449,2.375952261,2.722622173,0.151737376,1.085827666,430.1117525,3.538858178,9237.270595,17.90706854,1,1,1,1,1,1,1,1,1,1,1
1/09/2023,76364-2023-244,0,76364,2023,763642023,244,76364-2023,1.182246144,0.336547751,0.041078371,4.013362983,2.34595176,0.163099314,2.091231553,305.3439613,3.722968539,9237.270595,17.84526326,0,1,1,1,1,1,1,1,1,1,1
4/09/2023,76364-2023-247,0,76364,2023,763642023,247,76364-2023,0.883911276,0.232168882,0.012127121,2.478929681,1.164031027,0.262870452,0.417341207,705.4151757,3.423119247,9237.270595,18.33841435,1,1,1,1,1,1,1,1,1,1,1
9/09/2023,76364-2023-252,1,76364,2023,763642023,252,76364-2023,2.677181178,0.184933881,0.023800966,7.776151522,0.951897965,0.231624976,0.359401309,145.7167075,5.46581871,9237.270595,17.51476144,1,1,1,1,1,1,1,1,1,1,1
10/09/2023,76364-2023-253,1,76364,2023,763642023,253,76364-2023,1.861654092,0.223907997,0.015836979,5.795902945,1.26589595,0.274984578,0.469455246,484.603458,4.021426649,9237.270595,16.95841175,0,0,0,0,0,1,1,1,1,1,1
14/09/2023,76364-2023-257,1,76364,2023,763642023,257,76364-2023,1.735356808,0.224388615,0.006599669,5.170793187,1.513937438,0.241628665,0.461060557,69.93623569,3.640904978,9237.270595,16.47951927,1,1,1,1,1,1,1,1,1,1,1
16/09/2023,76364-2023-259,1,76364,2023,763642023,259,76364-2023,1.781390166,0.199117145,0.039368318,5.317319126,1.00148934,0.261132321,0.494486422,301.0531992,3.975606705,9237.270595,17.81354074,0,1,1,1,1,1,1,1,1,1,1
19/09/2023,76364-2023-262,1,76364,2023,763642023,262,76364-2023,2.331210533,0.19868782,0.011686324,6.685722213,1.246411068,0.22530659,0.446823081,197.1886935,4.26936904,9237.270595,17.04673868,1,1,1,1,1,1,1,1,1,0,1
20/09/2023,76364-2023-263,1,76364,2023,763642023,263,76364-2023,1.220493501,0.189486107,0.010174024,3.530805057,1.005926275,0.219464689,0.224717474,176.8344831,4.385559343,9237.270595,17.2677392,1,1,1,0,1,1,0,0,0,0,0
21/09/2023,76364-2023-264,1,76364,2023,763642023,264,76364-2023,8.367475628,0.210686154,0.01227257,24.85894571,1.31203241,0.274760453,0.568765876,191.2038797,4.573910613,9237.270595,17.59434021,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,76364-2023-274,1,76364,2023,763642023,274,76364-2023,0.746937801,0.645670035,0.00847956,2.377768221,6.267887729,0.264554564,0.908534025,153.4817189,4.969980299,9237.270595,17.2586932,0,1,0,0,0,0,0,0,0,1,0
4/10/2023,76364-2023-277,1,76364,2023,763642023,277,76364-2023,0.43598493,0.47114497,0.003885309,1.398643703,4.022006872,0.269871609,0.741933044,101.4321146,4.475711928,9237.270595,17.02345868,0,0,0,0,0,0,0,0,1,1,0
12/08/2020,76364-2020-225,0,76364,2020,763642020,225,76364-2020,0.937955724,0.37525332,0.014103681,2.961915234,2.843414256,0.287819082,0.537255472,489.5336002,3.596787364,8977.09397,17.81851743,1,1,1,1,1,1,1,1,1,1,1
11/09/2020,76364-2020-255,1,76364,2020,763642020,255,76364-2020,0.420452181,0.334461868,0.01849264,1.518252011,2.228589019,0.314396459,0.711442554,508.6757418,3.033144422,8977.09397,17.83679316,0,0,0,0,0,0,0,0,0,0,0
13/07/2019,76364-2019-194,0,76364,2019,763642019,194,76364-2019,2.137515947,0.218088909,0.026746929,5.603436955,1.416693314,0.22499928,0.556852812,1010.531452,4.350412517,8790.46502,17.509811,1,1,1,1,1,1,1,1,1,1,0
14/07/2019,76364-2019-195,0,76364,2019,763642019,195,76364-2019,1.851905904,0.204920704,0.033716647,4.907800187,1.19144399,0.301135038,0.498790978,66.167024,4.294855749,8790.46502,17.53464671,0,1,0,1,1,1,1,0,1,0,0
16/07/2019,76364-2019-197,0,76364,2019,763642019,197,76364-2019,1.63148398,0.202393635,0.011509355,4.691201317,1.191870793,0.231457631,0.628972425,758.717918,4.277257562,8790.46502,16.72199158,0,1,1,1,0,0,0,0,1,0,0
17/07/2019,76364-2019-198,0,76364,2019,763642019,198,76364-2019,2.706347223,0.252795061,0.003198923,8.0832264,1.592151586,0.271917353,1.151674875,182.0411214,4.098526792,8790.46502,17.47503759,1,1,1,1,0,0,1,1,1,0,0
20/07/2019,76364-2019-201,0,76364,2019,763642019,201,76364-2019,1.721320162,0.212128669,0.008669026,4.950377071,1.421951092,0.21266162,0.394479758,72.75864217,5.175331404,8790.46502,17.79260951,0,0,0,0,1,0,0,1,1,0,0
22/07/2019,76364-2019-203,0,76364,2019,763642019,203,76364-2019,3.161149545,0.216809662,0.040665808,8.88717448,1.344946837,0.26165017,0.506913717,548.4820704,3.888714364,8790.46502,17.99912214,0,1,1,1,1,1,1,1,1,0,0
24/07/2019,76364-2019-205,0,76364,2019,763642019,205,76364-2019,1.999836659,0.223217018,0.029035001,5.79274535,1.189682276,0.230904913,1.09850098,646.5915411,3.620300912,8790.46502,16.84627068,1,1,0,1,1,1,1,1,0,0,0
29/07/2019,76364-2019-210,0,76364,2019,763642019,210,76364-2019,2.44011331,0.180917848,0.023206933,7.009439757,1.033802445,0.275190966,0.176110874,133.7019109,3.76058243,8790.46502,17.8102758,0,0,0,0,0,0,0,0,0,0,0
3/08/2019,76364-2019-215,0,76364,2019,763642019,215,76364-2019,1.096411786,0.266339277,0.032728988,2.960082458,1.670405138,0.236130141,0.497719468,179.570886,3.654783649,8790.46502,17.74780696,0,0,0,0,0,0,0,0,0,0,0
4/08/2019,76364-2019-216,0,76364,2019,763642019,216,76364-2019,1.039372961,0.333907444,0.038027541,3.157085273,2.957353739,0.243437887,0.719304337,400.7127257,3.569581419,8790.46502,17.71601659,0,0,0,0,0,0,0,0,0,0,0
7/08/2019,76364-2019-219,0,76364,2019,763642019,219,76364-2019,0.879323027,0.401089059,0.027949611,2.63340736,3.508077962,0.24329566,0.468178608,267.2643876,3.696345285,8790.46502,17.33214948,0,0,0,0,0,0,0,0,0,0,0
8/08/2019,76364-2019-220,0,76364,2019,763642019,220,76364-2019,0.769167758,0.346388182,0.022807029,2.369272698,2.897198526,0.248869995,0.496303265,114.3891269,4.094744771,8790.46502,17.46283304,0,0,0,0,0,0,0,0,0,0,0
10/08/2019,76364-2019-222,0,76364,2019,763642019,222,76364-2019,0.452768821,0.284571164,0.030742237,1.368926425,2.203499892,0.233555095,0.384438355,238.8208745,4.347439978,8790.46502,17.89157297,0,1,0,0,0,0,0,0,0,0,1
11/08/2019,76364-2019-223,0,76364,2019,763642019,223,76364-2019,0.704441955,0.380549836,0.010944953,2.179945815,3.182948287,0.239139007,0.433246234,323.6042604,4.596640044,8790.46502,18.21110239,1,1,0,0,0,0,0,0,0,0,1
12/08/2019,76364-2019-224,1,76364,2019,763642019,224,76364-2019,0.892050999,0.335233299,0.028033107,2.806608667,2.504911566,0.271561468,0.475926352,256.7666563,3.956614935,8790.46502,18.06297721,0,0,0,0,0,0,0,0,0,0,0
13/08/2019,76364-2019-225,1,76364,2019,763642019,225,76364-2019,0.817920041,0.330896807,0.027804253,2.689022174,2.622807079,0.222101332,0.437609095,167.0697785,4.426643406,8790.46502,18.30124963,0,0,0,0,0,0,0,0,0,1,0
15/08/2019,76364-2019-227,1,76364,2019,763642019,227,76364-2019,0.507658828,1.070180889,0.025845569,1.598549238,9.986089849,0.548708455,1.060629527,80.45746775,4.391093108,8790.46502,17.67187369,0,0,0,0,0,0,0,0,0,1,1
16/08/2019,76364-2019-228,1,76364,2019,763642019,228,76364-2019,0.866819168,1.659711874,0.038042166,3.016220469,17.14881374,0.469267866,1.755380959,235.8015186,3.255799586,8790.46502,16.71137241,0,0,0,0,0,0,0,0,0,1,1
19/08/2019,76364-2019-231,1,76364,2019,763642019,231,76364-2019,1.175537161,0.461600304,0.001647797,3.139383881,3.540038392,0.316639467,0.624695455,243.1712121,4.049318853,8790.46502,18.32001177,0,0,0,0,0,0,0,0,1,1,1
21/08/2019,76364-2019-233,1,76364,2019,763642019,233,76364-2019,0.915766426,0.338327679,0.015816762,2.547125434,2.605290436,0.237197597,0.538473394,214.2043005,4.581844895,8790.46502,16.95691041,0,0,0,0,0,1,1,1,1,1,1
23/08/2019,76364-2019-235,1,76364,2019,763642019,235,76364-2019,0.733566483,0.408782913,0.004603753,2.08073487,3.251796025,0.288060004,0.510580383,416.7662601,3.900455969,8790.46502,17.88306158,0,0,0,1,1,1,1,1,1,1,1
2/09/2019,76364-2019-245,1,76364,2019,763642019,245,76364-2019,0.723753681,0.266982582,0.025257162,2.096697405,1.967065074,0.26165605,0.69164881,392.6607811,3.984059048,8790.46502,17.86323784,0,0,0,0,0,0,0,0,0,1,1
6/09/2019,76364-2019-249,1,76364,2019,763642019,249,76364-2019,0.550681421,0.417056267,0.015306249,1.633911614,3.613257171,0.320292214,0.637944047,401.4511421,3.770283361,8790.46502,17.85868735,0,1,0,0,0,0,0,0,1,1,1
7/09/2019,76364-2019-250,1,76364,2019,763642019,250,76364-2019,0.386588547,0.357512425,0.022818125,1.20107225,2.884243935,0.321619098,0.476006824,176.4478711,3.718445738,8790.46502,17.97310275,1,1,0,0,0,0,0,0,1,1,1
9/09/2019,76364-2019-252,1,76364,2019,763642019,252,76364-2019,0.550565063,0.378207759,0.01836309,1.917712158,3.121576759,0.314651274,0.414793227,265.8874744,4.653017088,8790.46502,18.42800685,0,0,0,0,0,0,1,1,1,1,1
10/09/2019,76364-2019-253,1,76364,2019,763642019,253,76364-2019,1.121335659,0.34964712,0.029404425,3.960781403,2.85890212,0.269393101,1.034024049,274.2551459,4.034376145,8790.46502,18.17746064,0,0,0,0,0,1,1,1,1,1,1
12/09/2019,76364-2019-255,1,76364,2019,763642019,255,76364-2019,1.001934894,0.301313246,0.026499365,3.608848376,2.339140778,0.290580486,0.672534732,368.5067364,3.430554371,8790.46502,17.9489819,0,1,0,1,1,1,1,1,1,1,1
18/09/2019,76364-2019-261,1,76364,2019,763642019,261,76364-2019,1.115031087,0.305044852,0.037101509,3.993509975,2.383190336,0.197690094,0.969500474,591.0316019,3.120297338,8790.46502,17.10394279,1,1,1,1,1,1,1,1,1,1,1
7/03/2018,76364-2018-66,0,76364,2018,763642018,66,76364-2018,0.228555842,0.374399179,0.001884373,0.610045837,2.42244475,0.229991188,0.630122528,401.1565435,3.47340218,8528.701532,16.65935454,1,1,1,1,1,0,0,1,0,1,1
9/03/2018,76364-2018-68,0,76364,2018,763642018,68,76364-2018,0.373205677,0.266601122,0.012192382,1.073823399,1.52402768,0.271625509,0.47180023,70.30709077,4.514540267,8528.701532,17.83366338,0,0,0,0,0,0,0,0,0,1,1
6/04/2018,76364-2018-96,1,76364,2018,763642018,96,76364-2018,1.284670511,0.22799102,0.003939024,2.655817945,1.034851212,0.062024453,0.603658377,276.8201654,3.620110403,8528.701532,15.17280154,1,1,1,1,1,1,1,1,1,0,1
8/04/2018,76364-2018-98,1,76364,2018,763642018,98,76364-2018,0.369822768,0.264715694,0.002004102,0.74890251,1.262565593,0.157688714,1.335815838,554.1932704,1.921167674,8528.701532,16.20583372,1,1,1,1,1,1,1,1,1,0,1
16/08/2018,76364-2018-228,0,76364,2018,763642018,228,76364-2018,1.327216596,0.228578631,0.005248558,3.682807398,1.4873391,0.25068013,0.298112006,355.5567057,4.388674069,8528.701532,17.15300686,0,0,0,0,1,1,1,1,1,1,1
15/09/2018,76364-2018-258,1,76364,2018,763642018,258,76364-2018,0.252249545,0.304745656,0.008915982,0.745359213,1.793234905,0.072927752,0.649838026,999.9649352,3.19673383,8528.701532,15.89700713,0,0,0,0,0,0,0,0,0,1,1
8/01/2016,76364-2016-8,1,76364,2016,763642016,8,76364-2016,0.479018629,0.287983559,0.006126651,1.210618657,1.81227021,0.152963349,0.662826875,994.2258787,2.975859209,8164.964813,17.98398662,1,1,0,1,1,1,1,1,0,0,0
12/01/2016,76364-2016-12,1,76364,2016,763642016,12,76364-2016,0.583642356,0.291150337,0.000825176,1.281064007,1.624520362,0.13876143,2.013374184,927.3429957,1.864926826,8164.964813,16.039464,0,1,0,0,0,0,0,0,0,0,0
14/01/2016,76364-2016-14,1,76364,2016,763642016,14,76364-2016,1.59005674,0.617882008,0.001210729,3.666297856,5.465753416,0.167862683,2.120054712,1057.5606,1.662638558,8164.964813,16.55178836,0,0,0,0,0,0,0,0,0,0,0
27/01/2016,76364-2016-27,1,76364,2016,763642016,27,76364-2016,1.353203593,0.748705069,0.00382858,3.831875735,7.042531079,0.342999543,1.820960638,538.0353673,2.634707508,8164.964813,18.06298966,0,0,0,0,0,0,0,0,0,0,0
9/06/2015,76364-2015-160,0,76364,2015,763642015,160,76364-2015,1.37233849,0.219679745,0.003488474,3.569900775,1.249263503,0.251925204,1.231159256,472.2694507,2.774550845,8004.001656,16.43654268,0,0,0,0,0,0,0,0,0,1,0
10/06/2015,76364-2015-161,0,76364,2015,763642015,161,76364-2015,4.620193536,0.295585867,0.001576601,13.47929462,1.585825702,0.124770224,1.674529312,159.5543188,2.987110156,8004.001656,16.28590045,0,0,0,0,0,0,0,0,0,1,1
13/06/2015,76364-2015-164,0,76364,2015,763642015,164,76364-2015,1.443991011,0.218181917,0.013863907,4.137245075,1.204279192,0.274076526,0.330245696,123.6931078,4.181983162,8004.001656,18.03673375,0,0,1,1,1,0,0,0,1,1,1
18/06/2015,76364-2015-169,0,76364,2015,763642015,169,76364-2015,2.853587552,0.204653631,0.024919772,8.416822562,1.053746743,0.235614601,0.40965808,228.6865311,4.803537613,8004.001656,18.58265274,0,0,0,1,1,1,1,1,1,0,0
23/06/2015,76364-2015-174,0,76364,2015,763642015,174,76364-2015,1.563784642,0.178563265,0.00198436,4.32893029,1.00662764,0.213724036,0.42535248,554.2058274,4.904501236,8004.001656,18.57646939,0,1,0,1,1,0,0,0,0,0,0
9/07/2015,76364-2015-190,1,76364,2015,763642015,190,76364-2015,2.04733339,0.233480061,0.00572736,5.969314575,1.470722132,0.27816273,0.371351872,659.9491851,4.544978801,8004.001656,17.38946446,1,1,0,0,1,1,1,1,0,0,0
10/07/2015,76364-2015-191,1,76364,2015,763642015,191,76364-2015,2.970511637,0.234209961,0.009900749,9.473606729,1.568313547,0.251299218,0.456696151,198.4718678,4.446289813,8004.001656,17.86652092,0,0,0,0,1,0,0,0,0,0,0
13/07/2015,76364-2015-194,1,76364,2015,763642015,194,76364-2015,2.548227678,0.24072353,0.010181074,7.081544342,1.629240718,0.300559343,0.739579242,126.1989017,4.628932122,8004.001656,16.88480804,1,1,1,1,1,0,0,0,1,0,1
18/07/2015,76364-2015-199,1,76364,2015,763642015,199,76364-2015,1.95946281,0.204312033,0.005712282,5.557126384,1.344794319,0.248576133,0.565897499,134.9005745,4.137460684,8004.001656,17.24734112,0,0,0,0,1,1,1,1,0,0,1
23/07/2015,76364-2015-204,1,76364,2015,763642015,204,76364-2015,0.349985304,0.174735968,0.006734126,0.977773526,0.984717705,0.294373865,0.26392403,148.0506291,4.098921241,8004.001656,17.32125864,1,1,1,0,0,0,0,0,0,1,1
9/12/2015,76364-2015-343,0,76364,2015,763642015,343,76364-2015,0.301546528,0.274143094,0.008909714,0.970728887,1.717431081,0.296576268,0.734722658,235.1423412,3.760846937,8004.001656,17.97453331,0,0,0,0,0,0,0,0,0,0,0
13/12/2015,76364-2015-347,0,76364,2015,763642015,347,76364-2015,0.602256568,0.232052509,0.01023276,1.523404269,1.800304478,0.256625902,0.514677606,441.3290418,3.819992774,8004.001656,18.97058799,0,0,0,0,0,0,0,0,1,1,1
15/12/2015,76364-2015-349,0,76364,2015,763642015,349,76364-2015,1.066172795,0.359566367,0.007415445,2.794337689,3.027014548,0.261053003,1.285184351,214.2080636,3.144603546,8004.001656,17.27439832,0,0,0,0,1,0,1,1,1,1,1
28/12/2015,76364-2015-362,0,76364,2015,763642015,362,76364-2015,0.72577107,0.229698963,0.010419882,2.101129876,1.519472394,0.279129085,0.620922891,240.7596469,4.079918628,8004.001656,19.49132764,0,1,0,0,0,0,0,0,0,0,0
26/01/2014,76364-2014-26,1,76364,2014,763642014,26,76364-2014,0.440556208,0.194377443,0.038539256,1.569084211,0.625011913,0.040590221,0.303830687,232.8867795,6.118667975,7847.937077,16.84789963,0,0,0,0,0,1,1,1,0,0,0
10/07/2014,76364-2014-191,0,76364,2014,763642014,191,76364-2014,1.920725086,0.217601572,0.001137269,5.378898108,1.4973076,0.221043419,0.339497938,151.9266878,6.031648808,7847.937077,17.80631083,1,1,1,1,1,1,1,1,1,1,1
12/07/2014,76364-2014-193,0,76364,2014,763642014,193,76364-2014,1.264605004,0.224261621,0.003754906,3.507927826,1.604181461,0.242169974,0.366488681,120.8720208,4.277018871,7847.937077,17.99349554,1,1,0,0,1,1,0,1,1,0,0
13/07/2014,76364-2014-194,0,76364,2014,763642014,194,76364-2014,0.688102295,0.290784542,0.010238503,1.938557141,2.207105486,0.310482545,0.280313999,260.7987782,4.526348897,7847.937077,18.16574137,0,0,0,0,0,0,0,1,1,0,0
15/07/2014,76364-2014-196,0,76364,2014,763642014,196,76364-2014,0.993299791,0.19884007,0.009007308,2.937049378,1.304778999,0.229544566,0.359572282,60.79690485,4.287056349,7847.937077,17.8977516,0,1,1,0,1,1,1,1,1,0,0
23/07/2014,76364-2014-204,0,76364,2014,763642014,204,76364-2014,0.667490136,0.168915528,0.017105142,2.071398571,1.128975257,0.227625868,0.384021159,290.9775531,4.429329447,7847.937077,18.1802647,0,0,0,0,0,0,0,0,0,0,0
1/08/2014,76364-2014-213,0,76364,2014,763642014,213,76364-2014,0.893557531,0.207491214,0.017692125,2.577947014,1.396991616,0.248913149,0.344365108,223.1886015,4.170987002,7847.937077,18.19824067,0,0,0,0,0,0,0,0,0,0,0
9/08/2014,76364-2014-221,1,76364,2014,763642014,221,76364-2014,1.272275035,0.215156683,0.004321625,4.048211493,1.247009261,0.24252428,0.670518712,134.2381096,4.608854412,7847.937077,17.08471512,0,0,0,0,0,0,0,0,0,0,0
11/08/2014,76364-2014-223,1,76364,2014,763642014,223,76364-2014,0.829821433,0.209316549,0.015223213,2.556097441,1.325699864,0.278676346,0.659796992,832.9029974,3.211391419,7847.937077,16.91540402,0,0,0,0,0,0,0,0,0,0,0
12/08/2014,76364-2014-224,1,76364,2014,763642014,224,76364-2014,1.034350528,0.214422661,0.026006912,3.193459643,1.343554496,0.217199944,1.051684948,491.5553301,3.532693213,7847.937077,16.75192895,0,0,1,0,0,0,0,0,0,0,0
14/08/2014,76364-2014-226,1,76364,2014,763642014,226,76364-2014,1.281452869,0.222783836,0.003051946,3.70100259,1.259338922,0.23559016,0.516998932,158.1484726,4.43699029,7847.937077,17.08814537,1,1,0,0,0,0,0,0,0,0,0
22/08/2014,76364-2014-234,1,76364,2014,763642014,234,76364-2014,4.428164349,0.650141339,0.014781599,13.08687453,6.025786857,0.345476549,1.146822176,297.4724077,3.041666848,7847.937077,17.10439733,0,0,1,0,0,0,0,0,0,0,0
31/08/2014,76364-2014-243,1,76364,2014,763642014,243,76364-2014,0.628729876,0.233589716,0.003294338,1.969440585,1.713973529,0.222830002,0.356377155,218.9728604,6.102337364,7847.937077,18.2904322,1,1,1,0,0,0,0,0,0,0,0
4/11/2014,76364-2014-308,0,76364,2014,763642014,308,76364-2014,0.793244129,0.296734298,0.008803434,2.778709075,2.053812443,0.127420403,1.171714796,1235.019435,2.572992971,7847.937077,17.23258179,1,1,1,1,1,1,1,1,1,1,0
28/11/2014,76364-2014-332,0,76364,2014,763642014,332,76364-2014,0.431524781,0.249361293,0.002732539,1.512144104,1.592745788,0.186072725,0.954418944,401.0606024,3.028007041,7847.937077,16.98060543,0,0,0,0,0,0,0,0,0,0,0
4/12/2014,76364-2014-338,1,76364,2014,763642014,338,76364-2014,0.816205904,0.208203801,0.027850667,2.80889719,1.32042633,0.269655388,0.887192749,936.8652999,2.626236489,7847.937077,17.37339855,0,0,0,0,0,0,0,0,0,0,0
28/12/2014,76364-2014-362,1,76364,2014,763642014,362,76364-2014,1.870785413,0.25451033,0.025568543,5.96813875,1.522028385,0.20291338,1.018611293,467.3178435,3.406265359,7847.937077,16.97935417,0,0,0,0,0,0,0,0,0,0,0
27/12/2013,76364-2013-361,0,76364,2013,763642013,361,76364-2013,1.978145121,0.396394956,0.004697732,5.596577815,2.939569314,0.18097664,2.602253007,361.0277104,3.123071409,7692.700428,16.90842774,1,1,1,1,1,1,1,1,1,1,1
1/06/2012,76364-2012-153,0,76364,2012,763642012,153,76364-2012,0.678104161,0.210579865,0.009500739,1.968957759,1.167283917,0.220812537,0.515467484,126.494333,4.573348857,7536.773837,17.90483205,0,0,0,0,0,0,0,0,0,0,0
1/07/2012,76364-2012-183,1,76364,2012,763642012,183,76364-2012,2.765698943,0.223573138,0.006637515,7.532200818,1.33989311,0.294864528,0.598620974,83.83695775,3.651133384,7536.773837,16.05408918,0,0,0,0,0,0,0,0,0,0,0
3/08/2012,76364-2012-216,0,76364,2012,763642012,216,76364-2012,2.032732309,0.28837147,0.00972545,6.423415136,1.791488074,0.213710733,1.638959228,504.96709,2.817176135,7536.773837,16.26465495,1,1,1,1,1,1,1,1,1,1,0
5/08/2012,76364-2012-218,0,76364,2012,763642012,218,76364-2012,2.554686846,0.27648207,0.010629333,7.734485637,1.847832604,0.33306855,1.241006511,383.8524767,3.028662032,7536.773837,17.33642538,0,1,1,0,1,1,1,0,0,0,0
10/08/2012,76364-2012-223,0,76364,2012,763642012,223,76364-2012,1.149807345,0.209775754,0.015949694,3.863356723,1.322518101,0.268048122,0.594062632,58.47765819,3.644280543,7536.773837,16.81647532,0,0,0,0,0,0,0,0,0,0,0
13/08/2012,76364-2012-226,0,76364,2012,763642012,226,76364-2012,1.588067234,0.267864823,0.013813312,5.235462039,1.525659676,0.149220979,1.102552545,1025.168692,3.345728863,7536.773837,16.7518859,0,0,0,0,0,0,0,0,0,0,0
21/08/2012,76364-2012-234,0,76364,2012,763642012,234,76364-2012,1.577939184,0.263091769,0.029005546,4.831525973,1.862300333,0.216783789,0.807611418,432.5639181,2.961905075,7536.773837,16.52588245,0,0,0,0,0,0,0,0,0,0,0
2/09/2012,76364-2012-246,1,76364,2012,763642012,246,76364-2012,0.694331403,0.337563448,0.00555485,2.113187895,2.745247755,0.232688485,0.426843072,193.3259336,4.26350915,7536.773837,17.05259354,0,0,1,1,1,1,1,0,0,1,0
